id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22206680,Sanctuary Pond-View Living Close to City,77610252,Debra,,Dakota,44.66009,-93.15974,Entire home/apt,103,2,71,2025-06-14,1.46,1,140,18,
22207161,Beautiful home in heart of trendy Northeast,18952270,Meggan,,Hennepin,45.01606,-93.25373,Private room,50,1,171,2025-04-02,1.88,1,108,11,Exempt
22226460,Virginia's Place,162410605,Virginia,,Hennepin,44.92902,-93.39539,Private room,41,2,201,2025-06-15,2.24,1,338,21,
22229333,"Great location, spacious, and well equipped!",25109423,Craig,,Anoka,45.19959,-93.30921,Entire home/apt,87,3,60,2025-05-07,0.71,1,264,16,
22230310,Private Room in South Minneapolis,131706217,CeAnn,,Hennepin,44.93637,-93.2907,Private room,57,1,9,2021-09-26,0.11,1,293,0,Exempt
22251509,Luxury apartment near downtown,47931140,Richard,,Hennepin,45.00923,-93.2425,Entire home/apt,94,2,260,2025-05-21,2.87,3,249,41,STR-366098
22252237,Remodeled charmer in Northeast MPLS Arts District,47931140,Richard,,Hennepin,45.00878,-93.24404,Entire home/apt,112,30,356,2025-06-01,3.92,3,248,57,STR-366098
22258364,"Among mansions. Spacious. Lakes, Dntwn, Conv Ctr",878030,Martha,,Hennepin,44.96776,-93.29581,Entire home/apt,269,2,182,2025-05-05,2.02,3,31,17,str-358821
22264990,250 ' Sandy Beach 4 Bdrms  Quite Lake-Stillwater,8679562,Debbie,,Washington,45.02358,-92.9431,Entire home/apt,891,1,2,2021-06-14,0.02,7,222,0,
22269041,The Grace Place,33383865,Andrea,,Ramsey,45.08565,-93.01989,Entire home/apt,,1,163,2025-04-30,1.84,1,1,19,
22293148,"Centrally located, close to everything.",162935636,Beverly Lynn,,Ramsey,44.99484,-93.14798,Entire home/apt,82,2,99,2025-04-06,1.10,1,135,17,
22294050,Honeycomb Hideout,162943821,Nichelle,,Ramsey,44.92745,-93.08789,Entire home/apt,978,2,0,,,1,269,0,
22303423,"Upstairs Apartment 1BR, 1BA, Kitchen, Porch",70686065,Andrea,,Hennepin,44.96046,-93.28441,Entire home/apt,72,2,144,2025-06-20,1.91,3,223,34,Exempt
22307712,Charming Historical Brownstone near Universities,2582717,Angela Lee,,Ramsey,44.94473,-93.1312,Entire home/apt,116,4,50,2024-12-30,0.57,1,274,4,
22325912,Minneapolis Cozy Eclectic Apt. House Dog Friendly,163218842,Julie,,Hennepin,44.98879,-93.24495,Entire home/apt,78,2,255,2025-06-01,2.80,1,121,28,STR-396778
22340771,Designer family home | 4B + office | gas fireplace,5526608,Laura,,Hennepin,44.94996,-93.34286,Entire home/apt,314,3,43,2025-05-29,0.48,2,199,11,
22342751,Lake House on the Point - Sandy Beach - Kayaks,163360777,Mark,,Chisago,45.38074,-92.83288,Entire home/apt,382,2,28,2025-06-08,0.38,1,302,6,
22405482,Yamout Place,163898510,Frank,,Ramsey,45.07074,-93.21959,Private room,66,1,5,2025-06-10,0.58,1,364,5,
22410792,Cosy and Artsy Walkable Uptown Home,88811637,Chris,,Hennepin,44.95635,-93.28819,Entire home/apt,,30,19,2025-05-14,0.23,1,0,2,
22419639,Dog friendly zen bungalow with fenced in yard.,100967699,Sara,,Hennepin,44.95053,-93.36521,Entire home/apt,173,3,70,2025-05-03,0.78,1,296,11,
22441523,"2 rooms near lake & trails, environmentally aware",27979328,Thomas,,Hennepin,45.00385,-93.43189,Entire home/apt,,2,7,2021-06-13,0.08,3,0,0,
22448597,Posh pad close to downtown,26853071,Thomas,,Hennepin,44.96293,-93.27537,Entire home/apt,77,3,545,2025-06-18,6.05,3,91,84,STR-396756
22452845,Nature Lover’s Retreat – Secluded Yet Convenient,164527353,Carrol,,Hennepin,44.92352,-93.45842,Entire home/apt,143,3,53,2025-06-05,0.63,1,246,11,
22460231,Beautiful 5-bd Cape-Cod house!,42516432,Christine,,Ramsey,45.04211,-93.18094,Entire home/apt,380,5,0,,,1,293,0,
22463548,3rd Floor Hide-away,52889099,Katherine,,Ramsey,44.96187,-93.17159,Private room,109,1,4,2024-08-28,0.05,4,177,1,
22485516,"The Cedar: A Warm, Guest-friendly residence.",13927626,Linda,,Hennepin,44.94261386002397,-93.24876883127472,Entire home/apt,105,1,141,2025-06-18,1.57,1,320,60,Exempt
22485860,Super Bowl 52 2018 Home 6 bedroom 3 bath Hot Tub,164889964,Kristopher,,Scott,44.72305,-93.40143,Entire home/apt,1490,4,0,,,1,269,0,
22486381,"Clean, Modern, Private Home - Amazing Location!",1812145,Bethany,,Hennepin,44.94507,-93.29267,Entire home/apt,,2,143,2025-04-28,1.59,2,0,17,STR-364352
22491630,Peaceful Close to Lakes 1,164961486,David,,Hennepin,44.92731,-93.31743,Entire home/apt,,2,228,2024-06-03,2.52,2,0,0,STR-396418
22491801,Fulton Retreat by the Lakes* 3BR* 50th and France*,85094925,Shawn,,Hennepin,44.90533,-93.32747,Entire home/apt,285,2,107,2025-06-01,1.19,1,46,12,STR-364677
22494988,Andover Suburban Private Efficiency Apartment,165000899,Janell,,Anoka,45.21971,-93.3021,Private room,48,1,101,2025-06-08,1.15,1,324,25,
22504890,Charming cozy duplex 5 minutes from downtown,71639241,Nadine,,Hennepin,44.97251892089844,-93.31346893310547,Entire home/apt,71,2,223,2025-06-09,2.46,1,85,35,STR-155741
22506523,"Modern room & bath: parks, paths, transit close",165146115,Lisa,,Hennepin,44.97288,-93.31392,Private room,85,2,55,2025-04-15,0.61,1,287,8,Exempt
22512036,Cozy house near light rail,164080461,Bjorn,,Hennepin,44.94446,-93.23832,Entire home/apt,600,30,0,,,1,263,0,
22514181,"Luxury Home with every amenity, prime location",46089488,Gary,,Dakota,44.66392738870246,-93.26359903882002,Entire home/apt,513,4,32,2025-06-09,0.42,1,93,5,
22515041,2 BR Light + Modern Apartment in Lowry Hill,126618941,Craig,,Hennepin,44.96511,-93.2948,Entire home/apt,127,7,31,2025-06-08,0.36,1,130,3,Exempt
22515391,3rd Floor Suite of Grand Historic 1897 Home,165269292,James,,Ramsey,44.94242,-93.12373,Entire home/apt,154,3,276,2025-06-16,3.06,1,18,28,
22516387,Highland Guest House,144366502,Lisa,,Ramsey,44.90849,-93.18974,Entire home/apt,105,1,461,2025-06-02,5.12,4,314,61,
22517058,Relax Here,51624774,Rena,,Anoka,45.08159,-93.27585,Private room,63,1,121,2024-10-20,1.35,1,269,3,
22519438,EASTSIDE 10 MINUTES TO US BANK STADIUM,36590674,Michelle Lenette,,Ramsey,44.9757,-93.07728,Private room,143,1,2,2019-02-02,0.02,2,269,0,
22527270,Minnetonka Home - Secluded with Beautiful Views,59837464,Ken,,Hennepin,44.89809,-93.50515,Entire home/apt,162,5,64,2025-05-24,0.90,1,76,14,
22531664,St Croix Riverhouse,97406566,Debra,,Washington,44.9446,-92.76408,Entire home/apt,500,3,44,2024-08-25,0.52,1,338,2,
22533885,Turtle Ranch Bed & Breakfast,56481529,David,,Hennepin,44.95192,-93.27432,Private room,99,1,34,2025-05-26,0.40,3,322,7,Exempt
22550600,Gorgeously Remodeled Home Close to Downton Hudson,113845946,Katie,,St. Croix,44.97818,-92.74564,Entire home/apt,,1,104,2024-10-27,1.16,1,0,12,
22553441,Minnetonka Carriage House Guest Suite,128456593,Daniel,,Hennepin,44.93892,-93.48375,Entire home/apt,110,2,315,2025-06-08,3.53,1,255,42,
22603124,Minnesota urban/suburban family getaway,120296520,Sarah,,Ramsey,45.00243,-93.12718,Entire home/apt,425,5,9,2024-09-03,0.10,1,70,1,
22609521,Cozy 2B/1.5B cottage 2 miles from Central MPLS,152354867,Craig,,Hennepin,44.97136,-93.30715,Entire home/apt,124,2,138,2025-05-29,1.56,2,273,17,LIC-366278
22611109,"Private, Quiet & Convenient Creekside Hideaway",6991436,Richard Paul,,Hennepin,44.93242,-93.38903,Entire home/apt,102,4,166,2025-06-14,1.93,1,104,23,
22613894,A clean quiet and safe Studio 25 min from DT,166430631,David,,Hennepin,45.18992,-93.39802,Private room,67,2,104,2024-10-20,1.15,1,202,1,
22628660,Luxury Townhouse in the center of NE MPLS!,126547914,Tam,,Hennepin,44.99476,-93.26386,Entire home/apt,219,2,114,2025-06-01,2.18,1,290,31,Str-132515
22629686,Modern Guest House on Bde Maka Ska - built in 2017,114967082,Dawn,,Hennepin,44.94493,-93.30458,Entire home/apt,275,2,247,2025-05-30,2.85,1,329,29,Exempt
22648167,Lovely Private Suite w/Kitchen! MoA/Airport/Mpls,12485884,Margaret Mary,,Hennepin,44.87853,-93.27816,Entire home/apt,98,1,488,2025-06-08,5.43,1,298,54,
22648434,The Call of the Loon,166788170,Anton,,Hennepin,44.9359,-93.62345,Entire home/apt,100,2,121,2023-10-29,1.53,1,174,0,
22651088,Minneapolis condo with view of Powderhorn Lake,151531599,Karen,,Hennepin,44.9434,-93.25924,Entire home/apt,79,3,133,2025-06-07,1.48,1,260,6,STR-396917
22657917,Old World Charm w/ Modern Amenities: The Boudoir 2,56363753,JuliAnne,,Dakota,44.75179,-93.17763,Private room,77,30,18,2022-10-10,0.20,4,365,0,
22658874,Old World Charm w/Modern Amenities: Writers Cove 1,56363753,JuliAnne,,Dakota,44.75056,-93.17765,Private room,88,30,24,2023-08-06,0.28,4,365,0,
22659412,Old World Charm w/ Modern Amenities: The Studio 4,56363753,JuliAnne,,Dakota,44.75032,-93.17878,Private room,81,30,74,2023-11-24,0.82,4,363,0,
22669967,Happy Trails,34211848,George,,Hennepin,44.96818,-93.5927,Entire home/apt,81,2,152,2025-06-16,1.69,1,85,23,
22670281,"Grand Home near Lakes, DT, Conv. Ctr., Stadiums",878030,Martha,,Hennepin,44.966797,-93.295204,Entire home/apt,542,2,122,2025-06-08,1.37,3,269,14,str-358821
22673762,Minneapolis Rental Just Minutes out of Downtown,68841467,Christy,,Hennepin,44.97625,-93.35992,Entire home/apt,729,2,4,2024-07-22,0.05,1,323,1,
22675483,Retro Hideout in the Heart of Uptown,53874129,Angela Marie,,Hennepin,44.95266,-93.29285,Entire home/apt,83,1,263,2025-06-15,2.94,1,172,29,STR-397034
22701725,🎂 Let Them Eat Cake in this Fun Edina Family Home!,81923689,Randee,,Hennepin,44.87818,-93.35311,Entire home/apt,375,21,8,2025-01-05,0.17,1,259,4,
22707505,BEAUTIFUL FURNISHED APT NEAR MALL OF AMERICA!,23878352,Michael,,Hennepin,44.83304,-93.26063,Entire home/apt,60,30,14,2025-02-28,0.16,1,264,3,
22715627,"SUPER CLEAN, Designer built 1BR1BA w/ GarageBay!",31923155,Annie And Rod,,Hennepin,44.94404,-93.30269,Entire home/apt,161,30,43,2022-06-26,0.48,1,323,0,
22718374,1 bed 1 bath near the heart of Minneapolis,155944077,Dawnette,,Hennepin,44.95219,-93.3727,Private room,84,2,28,2022-11-07,0.33,1,269,0,
22719982,"Lakeside Blue Bungalow - Inver Grove Heights, MN",100945795,Tamara,,Dakota,44.83054,-93.08268,Entire home/apt,104,2,131,2025-06-01,1.47,1,204,16,
22730079,Beautiful Comfy Modern Apartment!,105163474,Victoria,,Ramsey,44.95396,-93.17461,Entire home/apt,69,3,175,2025-06-11,1.95,3,37,23,
22742704,Downtown Vintage  Brick Beauty ★ Convention  Ctr ★,57655643,Christopher John,,Hennepin,44.97138,-93.26481,Entire home/apt,82,2,410,2025-06-04,4.57,20,142,49,LIC-120999
22747749,Urban Getaway! Private Basement Near Downtown.,147998956,Ana Y China,,Hennepin,45.04486,-93.29987,Private room,91,3,58,2024-08-31,0.64,1,88,1,Exempt
22749050,Ultimate Superbowl Rental,55612516,Jason,,Dakota,44.67768,-93.16744,Entire home/apt,855,2,0,,,1,269,0,
22751863,Falcon Heights Cottage,168021119,Benjamin,,Ramsey,44.9944,-93.17185,Entire home/apt,101,2,311,2025-05-15,3.46,1,185,44,
22753962,"Classic style, urban vibe",120259623,Lori,,Hennepin,44.93158,-93.2303,Entire home/apt,98,2,308,2025-06-17,3.41,1,227,47,STR-246235
22763250,Aurora Suite cozy garden level efficiency St. Paul,117686913,T. Mychael,,Ramsey,44.95616,-93.13587,Private room,125,3,1,2018-02-05,0.01,1,363,0,
22765865,Bondage BnB Studio - The Perfect Retreat,160638271,Adelina,,Hennepin,44.94721,-93.28969,Private room,280,1,75,2025-06-03,0.87,1,249,29,STR-397584
22767229,Casanova Coulee House East - Downtown,914783,Tyrrell,,St. Croix,44.96994,-92.75417,Entire home/apt,141,2,156,2025-05-25,1.77,2,89,11,
22770982,Private space in quiet neighborhood,4894636,Kim,,Dakota,44.77304,-93.20966,Entire home/apt,88,28,4,2024-10-04,0.06,1,166,2,
22771917,"Gracious Rambler, Centrally Located",87984063,Audrey,,Hennepin,44.89217,-93.2666,Entire home/apt,96,2,134,2025-05-18,1.51,1,17,13,STR-363366
22794620,Third floor suite,168429382,Renee,,Hennepin,44.92728,-93.31264,Private room,,1,62,2024-11-30,0.76,1,0,12,Exempt
22796454,NE Mpls. Charmer,27478332,Sandy,,Hennepin,45.00634,-93.23938,Private room,55,1,430,2025-06-06,4.79,1,204,74,Exempt
22797269,Cozy cabin on Green Lake,27940687,Vicki,,Chisago,45.32891,-92.90481,Entire home/apt,176,2,74,2024-10-21,0.86,1,307,8,
22801208,Super Bowl private room! 10 mi from Stadium,66658020,Inti,,Ramsey,45.01497,-93.09397,Private room,279,1,0,,,1,365,0,
22805095,A beautiful Master Bedroom with a Private Bathroom,113051490,Tati,,Dakota,44.7359,-93.13728,Private room,57,1,13,2024-11-22,0.14,9,335,1,
22812929,Norwegian Touch Airbnb,168599671,Patricia Lynn-Ohme,,Hennepin,44.92825,-93.23404,Entire home/apt,130,2,207,2025-06-15,2.62,1,136,27,STR-396774
22814079,SUPER BOWL-Private Suite with quick freeway access,168151899,Nancy,,Washington,44.96779,-92.95159,Private room,300,2,0,,,1,270,0,
22828040,Charlie's Place!,168551247,Michael,,Ramsey,44.94943,-93.13069,Entire home/apt,109,2,353,2025-06-15,3.93,2,61,58,20180003161
22829673,Luxury 7400 sq.ft Stunning Home Theater/Sleeps 18+,95348115,Laura,,Hennepin,45.055,-93.46259,Entire home/apt,1200,2,106,2025-06-18,1.18,5,296,21,
22840240,Shelter With a Cause: Open Your Heart,168717897,Roger,,Ramsey,44.93883,-93.12888,Entire home/apt,102,2,141,2025-05-30,1.57,2,142,21,20180000305
22842586,Room for rent.,106619978,Sayuri,,Anoka,45.10801,-93.23543,Private room,28,7,35,2025-06-10,0.40,3,221,7,
22843641,5BR NEArts Sauna Arcade Cable Peloton Grill Brkfst,128893020,Anthony,,Hennepin,45.00627,-93.26149,Entire home/apt,307,30,103,2025-02-16,1.14,11,224,9,STR-403881
22844469,100 yr old farmhouse near public transit.,5017877,Lara,,Ramsey,44.9606,-93.13278,Private room,47,2,84,2025-05-22,0.94,1,309,8,20180001318
22845424,Be in this gorgeous bedroom with all amenities,113051490,Tati,,Dakota,44.73631,-93.1383,Private room,30,1,18,2025-04-21,0.20,9,345,4,
22846941,"S Mpls Home by Lake Harriet, 4 miles from downtown",168948224,Charles,,Hennepin,44.92277,-93.28889,Entire home/apt,170,2,191,2025-06-15,2.13,1,143,33,STR-362848
22849098,"Cheerful S. Mpls. home base, close to everything!",15127559,Kristi,,Hennepin,44.93399,-93.281,Entire home/apt,278,3,70,2025-06-01,0.78,1,236,13,LIC-377897
22864716,Lovely residential Queen Room Near to Downtown,163686645,Jay,,Hennepin,44.88831,-93.30046,Private room,75,3,1,2018-02-05,0.01,1,267,0,
22865431,Great location 3 Bedroom Private duplex suite,126662252,Mark,,Hennepin,44.94058,-93.35754,Entire home/apt,108,2,257,2025-06-05,2.86,1,218,28,
22867172,"Lower level unit-10 min to airport, MOA & Downtown",63795612,Sadie,,Hennepin,44.92283,-93.2457,Private room,90,2,100,2023-06-25,1.29,1,260,0,Exempt
22878356,Eat St Town Home,22387613,Sharon,,Hennepin,44.95437,-93.27566,Entire home/apt,1500,30,0,,,1,89,0,
22882750,"Amazing, lovely Private apartment.
2 1/2 BR. UofM",96045,Ruth,,Hennepin,44.96333,-93.2078,Entire home/apt,90,30,15,2023-05-14,0.18,2,298,0,
22888024,"SuperClean, Cozy & FamilyReady by West End Shoppes",87352590,,,Hennepin,44.965523,-93.366768,Entire home/apt,,2,108,2025-03-30,1.20,6,0,4,
22889935,C Beautiful small bedroom with all amenities,113051490,Tati,,Dakota,44.73574,-93.13764,Private room,32,1,13,2025-04-26,0.14,9,334,4,
22903836,Antler Escape - 50 minutes from the Twin Cities!,13231221,Wade,,Chisago,45.68424,-93.04323,Entire home/apt,275,7,19,2024-08-06,0.23,1,273,2,
22904937,Quiet Guest Suite,169545719,Betty,,Washington,44.79187,-92.82291,Entire home/apt,100,30,65,2024-09-02,0.79,1,343,4,
22912831,*>A Rustic Villa on Vincent Avenue w/ hot tub*<,134267734,Sasha,,Hennepin,45.027420653639005,-93.3147643052415,Entire home/apt,243,1,87,2025-04-27,1.00,7,348,14,STR-392298
22916945,Cute Boho Studio w/ Private Entrance,114358135,Stephan,,Hennepin,44.9235273959872,-93.27832628041506,Entire home/apt,63,3,61,2025-05-10,2.45,1,168,25,Exempt
22920131,Lakefront Bungalow-Steps To Dining/Shops.S3,170201571,Maria,,Hennepin,44.92694,-93.31033,Entire home/apt,150,30,59,2024-12-27,0.66,2,228,4,
22922725,"Parkview #8: Sunny, quiet studio apt by DT, lakes",63122274,John,,Hennepin,44.96111,-93.27304,Entire home/apt,76,2,429,2025-06-11,4.78,4,302,53,LIC-132405
22925723,"Cozy, spacious suite with private kitchen & bath",102347520,,,Hennepin,44.93152,-93.35297,Private room,145,3,5,2023-09-18,0.06,1,83,0,
22936930,Premier Location - 1 BR Condo - Month to month,548343,Kristin,,Hennepin,44.9357,-93.33792,Entire home/apt,,30,3,2024-07-29,0.16,1,0,1,
22941012,Country stay on the 22 acre vineyard & winery,99360130,Jan,,Washington,45.11901,-92.96681,Entire home/apt,950,2,37,2024-09-01,0.43,1,345,4,
22944275,"Quiet, spacious suite easy access to both cities.",70393067,Felicia,,Ramsey,44.99465,-93.17873,Entire home/apt,103,1,162,2025-06-21,1.80,4,100,21,
22944452,Cozy Suite | Private Entry | <3mi to Downtown,167645504,Krista,,Hennepin,45.01819,-93.27077,Entire home/apt,,2,128,2022-10-22,1.43,1,0,0,Exempt
22945668,Large Victoriona House with nice Rooms and Beds,36590674,Michelle Lenette,,Ramsey,44.97544,-93.07601,Private room,96,1,5,2019-02-17,0.06,2,180,0,
22957530,Mid-Century Cozy in White Bear Lake,168334685,Wendy,,Ramsey,45.08402,-93.03133,Private room,,1,12,2023-12-15,0.13,1,0,0,
22957810,Cozy Private Suite in Fun Walkable Neighborhood,38448612,William,,Hennepin,44.90087,-93.28709,Private room,88,1,330,2025-06-10,3.67,1,340,79,Exempt
22965410,Beautiful Home in St Paul,15247993,Iliana,,Ramsey,44.93881,-93.13862,Entire home/apt,250,28,0,,,9,0,0,
22968247,Sunny cozy duplex w/ hot tub near Metro Blue Line!,48024362,Becca,,Hennepin,44.93013,-93.22962,Entire home/apt,88,4,61,2022-06-22,0.68,1,253,0,STR-396877
22969094,2 BR in NE Minneapolis,27181867,Bryce,,Hennepin,45.03237,-93.23012,Private room,150,5,2,2023-10-27,0.02,2,89,0,Exempt
22973592,Chez Erica -  multi room apartment,27732066,Erica,,Dakota,44.887502163006864,-93.03726140593523,Private room,80,1,36,2025-06-08,1.74,1,68,24,
22984718,Peaceful Close to Lakes 2,164961486,David,,Hennepin,44.92532,-93.31517,Entire home/apt,,1,176,2024-09-01,1.96,2,0,1,Exempt
22997458,Lakeside Retreat Close/Stillwater Sandy Beach l,8679562,Debbie,,Washington,45.02473,-92.94176,Private room,86,1,124,2024-10-20,1.40,7,320,11,
22998467,Eco-friendly private room near Medicine Lake.,27979328,Thomas,,Hennepin,45.00391,-93.43136,Private room,45,4,56,2025-05-30,0.62,3,219,5,
22998635,Honeymoon/Special Occasion Lakeside Suite w/ Beach,8679562,Debbie,,Washington,45.02475,-92.94311,Private room,249,1,2,2024-07-14,0.02,7,232,1,
22998819,Private room in Environmentally Friendly Home,27979328,Thomas,,Hennepin,45.00348,-93.43193,Private room,44,4,34,2023-12-07,0.39,3,218,0,
23005867,Patriots Only 4 bed Stocked fridges super bowl,170660238,Monti,,Dakota,44.79791,-93.21432,Entire home/apt,1675,2,0,,,1,270,0,
23020168,Urban Cabin,28888942,Katie,,Hennepin,44.97828,-93.30537,Entire home/apt,75,2,116,2025-05-23,1.59,2,60,24,STR-362515
23022359,Lakefront Retreat-Steps To Dining/Shops.N2,101402418,William,,Hennepin,44.92649,-93.30916,Entire home/apt,135,30,50,2024-09-04,0.57,1,299,2,
23023771,River Town Retreat,7632876,David,,Washington,44.86822,-93.0041,Entire home/apt,119,28,89,2025-05-20,1.05,2,153,9,
23025255,Lyn/Lake Uptown,146968108,Jennifer,,Hennepin,44.94721,-93.28913,Entire home/apt,104,1,380,2025-06-09,4.23,2,328,45,STR-142334
23038458,"Nice Area, 1 private bedroom, shared townhome.",110996786,Shamina,,Hennepin,45.06466,-93.47859,Private room,150,2,0,,,1,267,0,
23048086,Private Capitol-View Retreat in Vibrant Lowertown,2549713,Avedis,,Ramsey,44.95078,-93.09149,Entire home/apt,712,2,149,2025-05-11,1.68,1,133,13,
23054475,New 2024 Private townhome next to EP Mall EV car,171113972,Shiva,,Hennepin,44.8505,-93.4182,Entire home/apt,165,11,21,2025-06-09,1.30,2,184,8,
23055845,Dreamy Creative Escape in the Heart of Powderhorn!,4327101,Julia And Daniel,,Hennepin,44.94587,-93.26231,Private room,40,2,80,2024-11-17,0.91,15,324,5,Exempt
23055890,Sunny Room in the Heart of Powderhorn,4327101,Julia And Daniel,,Hennepin,44.9458,-93.26225,Private room,40,2,80,2025-05-23,0.91,15,353,7,Exempt
23058895,Cozy Creative Escape in the Heart of Powderhorn!,4327101,Julia And Daniel,,Hennepin,44.94587,-93.26231,Private room,37,2,82,2025-05-01,0.92,15,335,12,Exempt
23143447,"Cottage in the Alley, River View, Stillwater",166691967,Michelle,,Washington,45.0748,-92.80714,Entire home/apt,396,2,84,2025-06-10,0.97,2,214,15,
23274859,"One Bedroom Warm, Elegant, Chic and Modern",56481529,David,,Hennepin,44.95189,-93.27412,Private room,54,1,69,2025-03-31,0.77,3,321,4,Exempt
23293179,Private room with private bathroom. 1-4 adults.,36101056,Steve,,Ramsey,44.93419,-93.1525,Private room,72,2,50,2023-12-14,0.57,2,169,0,20180003046
23307657,"Elegant, Romantic and very comfortable!",56481529,David,,Hennepin,44.95208,-93.27492,Private room,58,1,40,2024-11-27,0.45,3,294,4,Exempt
23374289,Close-in hobby farm. Separate entrance & space.,120748763,Susan,,Scott,44.59502,-93.30697,Entire home/apt,125,6,61,2024-10-26,0.69,1,322,1,
23470248,"Safe, secluded St Paul house w/hot tub, sauna,",175171015,Martin John,,Ramsey,44.93917,-93.02814,Entire home/apt,296,2,89,2025-06-15,1.18,1,314,29,20190000158
